181,3592,36,1.0
182,899,30,1.0
183,141,82,-1.0
184,734,43,1.0
185,3321,77,1.0
186,4525,234,1.0
187,1636,344,-1.0
188,1022,329,-1.0
189,1359,329,-1.0
190,2400,72,1.0
191,4300,38,1.0
192,202,329,-1.0
193,2446,116,-1.0
194,2548,41,1.0
195,4578,284,1.0
196,1151,30,1.0
197,2672,278,-1.0
198,2237,41,1.0
199,2135,224,-1.0
200,38,22,-1.0
201,3411,416,-1.0
202,4465,344,-1.0
203,3836,40,1.0
204,3693,416,-1.0
205,1471,344,-1.0
206,2259,31,1.0
207,436,416,-1.0
208,3317,116,-1.0
209,4313,72,1.0
210,277,82,-1.0
211,1421,344,-1.0
212,415,30,1.0
213,3033,220,-1.0
214,1712,391,-1.0
215,4631,444,-1.0
216,1242,43,1.0
217,2744,77,1.0
218,1060,416,-1.0
219,4594,205,-1.0
220,1052,82,-1.0
221,692,82,-1.0
222,2856,416,-1.0
223,3990,391,-1.0
224,3395,32,1.0
225,1027,30,1.0
226,1911,72,1.0
227,1246,43,1.0
228,166,82,-1.0
229,908,416,-1.0
230,621,329,-1.0
231,4470,416,-1.0
232,2166,73,1.0
233,3718,0,1.0
234,2181,0,1.0
235,3658,1,1.0
236,3980,40,1.0
237,1648,416,-1.0
238,1251,329,-1.0
239,53,416,-1.0
240,3242,72,1.0
241,1731,33,1.0
242,1233,416,-1.0
243,3766,33,1.0
244,2899,137,-1.0
245,3637,74,1.0
246,4490,279,1.0
247,4577,34,-1.0
248,565,344,-1.0
249,3760,3,1.0
250,3788,73,1.0
251,3358,329,-1.0
252,2435,38,1.0
253,3964,3,1.0
254,3758,72,1.0
255,2876,76,1.0
256,2931,416,-1.0
257,4452,244,1.0
258,2665,420,-1.0
259,4115,77,1.0
260,151,43,1.0
261,419,220,-1.0
262,4184,329,-1.0
263,4155,416,-1.0
264,1419,48,1.0
265,1557,329,-1.0
266,111,30,1.0
267,322,220,-1.0
268,3204,37,1.0
269,4535,342,1.0
270,2134,32,1.0
271,1175,30,1.0
272,3014,72,1.0
273,1527,344,-1.0
274,2913,73,1.0
275,2891,4,1.0
276,2711,76,1.0
277,177,137,-1.0
278,324,43,1.0
279,3034,329,-1.0
280,1150,82,-1.0
281,1490,30,1.0
282,949,344,-1.0
283,4203,137,-1.0
284,1906,32,1.0
285,2277,72,1.0
286,876,344,-1.0
287,2938,76,1.0
288,2031,2,1.0
289,2731,39,1.0
290,4433,11,1.0
291,2682,416,-1.0
292,4027,220,-1.0
293,4540,378,1.0
294,1165,82,-1.0
295,3736,72,1.0
296,4486,242,-1.0
297,2801,416,-1.0
298,864,344,-1.0
299,17,230,-1.0
300,1743,190,-1.0
301,4572,211,-1.0
302,4350,416,-1.0
303,3904,2,1.0
304,759,82,-1.0
305,1313,30,1.0
306,2933,74,1.0
307,4252,41,1.0
308,663,416,-1.0
309,3602,33,1.0
310,834,416,-1.0
311,255,82,-1.0
312,4221,74,1.0
313,3667,74,1.0
314,4446,8,1.0
315,1419,44,1.0
316,4609,240,1.0
317,1020,344,-1.0
318,3015,3,1.0
319,1277,30,1.0
320,864,30,1.0
321,4369,45,1.0
322,2961,73,1.0
323,3108,344,-1.0
324,1863,33,1.0
325,2100,72,1.0
326,1739,230,-1.0
327,800,329,-1.0
328,673,344,-1.0
329,3728,40,1.0
330,748,30,1.0
331,697,416,-1.0
332,245,344,-1.0
333,4574,8,-1.0
334,1611,344,-1.0
335,4492,313,1.0
336,753,344,-1.0
337,164,344,-1.0
338,550,416,-1.0
339,2126,38,1.0
340,53,220,-1.0
341,1667,137,-1.0
342,2407,35,1.0
343,4018,76,1.0
344,3393,76,1.0
345,4378,414,-1.0
346,2711,73,1.0
347,3095,4,1.0
348,3879,3,1.0
349,3640,220,-1.0
350,479,329,-1.0
351,3462,220,-1.0
352,4485,218,1.0
353,988,329,-1.0
354,4185,32,1.0
355,620,344,-1.0
356,2673,36,1.0
357,951,416,-1.0
358,1332,416,-1.0
359,246,416,-1.0
360,4452,235,1.0
361,3404,72,1.0
362,3787,2,1.0
363,1197,30,1.0
364,2247,0,1.0
365,3939,220,-1.0
366,4298,230,-1.0
367,1893,0,1.0
368,1745,8,1.0
369,2174,4,1.0
370,941,220,-1.0
371,3898,33,1.0
372,3395,72,1.0
373,3684,416,-1.0
374,3371,38,1.0
375,328,43,1.0
376,248,137,-1.0
377,916,416,-1.0
378,4619,414,-1.0
379,3455,0,1.0
380,3581,72,1.0
381,2566,414,-1.0
382,4443,27,1.0
383,1919,2,1.0
384,2611,5,-1.0
385,194,344,-1.0
386,307,220,-1.0
387,2853,72,1.0
388,3235,416,-1.0
389,2682,344,-1.0
390,4385,43,1.0
391,1142,82,-1.0
392,3098,72,1.0
393,813,344,-1.0
394,4026,82,-1.0
395,4567,421,1.0
396,2377,40,1.0
397,2489,40,1.0
398,1806,36,1.0
399,2958,33,1.0
400,218,30,1.0
401,3952,38,1.0
402,320,329,-1.0
403,378,344,-1.0
404,4275,37,1.0
405,3317,2,1.0
406,4574,369,-1.0
407,3385,72,1.0
408,135,344,-1.0
409,819,344,-1.0
410,4608,225,1.0
411,1748,90,1.0
412,4568,370,1.0
413,2617,74,1.0
414,227,45,1.0
415,3905,34,1.0
416,4468,34,-1.0
417,1753,106,1.0
418,1354,43,1.0
419,4224,220,-1.0
420,4348,386,-1.0
421,1829,2,1.0
422,843,344,-1.0
423,4612,42,1.0
424,2359,72,1.0
425,4087,329,-1.0
426,2749,0,1.0
427,3465,416,-1.0
428,4478,240,1.0
429,3228,4,1.0
430,1897,32,1.0
431,3867,416,-1.0
432,1771,72,1.0
433,2382,73,1.0
434,3965,220,-1.0
435,3358,344,-1.0
436,2686,11,1.0
437,258,344,-1.0
438,344,43,1.0
439,4022,38,1.0
440,926,43,1.0
441,416,344,-1.0
442,2842,74,1.0
443,3738,33,1.0
444,3961,329,-1.0
445,3926,344,-1.0
446,1291,416,-1.0
447,4112,391,-1.0
448,4363,391,-1.0
449,2664,72,1.0
450,1259,344,-1.0
451,1072,416,-1.0
452,3306,4,1.0
453,1083,344,-1.0
454,3542,344,-1.0
455,4034,74,1.0
456,2835,0,1.0
457,4113,74,1.0
458,217,344,-1.0
459,4439,290,-1.0
460,486,344,-1.0
461,2700,73,1.0
462,4051,444,-1.0
463,1017,220,-1.0
464,1537,416,-1.0
465,4410,220,-1.0
466,3692,344,-1.0
467,2377,39,1.0
468,331,344,-1.0
469,4577,391,-1.0
470,4470,137,-1.0
471,4315,220,-1.0
472,3293,137,-1.0
473,1650,137,-1.0
474,4590,236,1.0
475,4126,76,1.0
476,2292,73,1.0
477,453,220,-1.0
478,4486,414,-1.0
479,4105,31,1.0
480,3509,73,1.0
481,617,30,1.0
482,4618,295,1.0
483,219,344,-1.0
484,2690,48,1.0
485,2645,35,1.0
486,1516,344,-1.0
487,4484,294,1.0
488,2471,72,1.0
489,2582,39,1.0
490,820,344,-1.0
491,1984,0,1.0
492,700,30,1.0
493,777,43,1.0
494,2458,33,1.0
495,4491,277,1.0
496,837,344,-1.0
497,3570,39,1.0
498,1035,416,-1.0
499,1105,344,-1.0
500,3680,220,-1.0
501,2874,416,-1.0
502,4574,363,-1.0
503,4196,416,-1.0
504,24,11,1.0
505,1107,344,-1.0
506,1884,329,-1.0
507,780,416,-1.0
508,1049,30,1.0
509,811,416,-1.0
510,4304,73,1.0
511,1755,344,-1.0
512,2516,72,1.0
513,3692,220,-1.0
514,4486,141,-1.0
515,1051,344,-1.0
516,2215,73,1.0
517,1724,0,1.0
518,2765,72,1.0
519,13,237,-1.0
520,61,329,-1.0
521,1247,82,-1.0
522,1082,344,-1.0
523,4486,371,-1.0
524,846,344,-1.0
525,1610,30,1.0
526,3213,72,1.0
527,373,30,1.0
528,857,329,-1.0
529,3636,0,1.0
530,1747,3,1.0
531,1807,0,1.0
532,4258,137,-1.0
533,3486,35,1.0
534,72,82,-1.0
535,4252,34,1.0
536,2267,2,1.0
537,491,220,-1.0
538,4208,72,1.0
539,2682,117,-1.0
540,44,30,1.0
541,1066,30,1.0
542,3893,416,-1.0
543,173,416,-1.0
544,2665,436,-1.0
545,1530,416,-1.0
546,913,30,1.0
547,568,416,-1.0
548,4619,98,-1.0
549,3902,238,-1.0
550,451,329,-1.0
551,1600,30,1.0
552,4345,54,1.0
553,3748,32,1.0
554,1152,344,-1.0
555,31,33,1.0
556,1651,344,-1.0
557,1675,72,1.0
558,2244,224,-1.0
559,3078,416,-1.0
560,3851,72,1.0
561,3762,0,1.0
562,2237,32,1.0
563,2568,74,1.0
564,2879,77,1.0
565,695,43,1.0
566,609,30,1.0
567,3805,37,1.0
568,89,416,-1.0
569,477,416,-1.0
570,3334,0,1.0
571,2435,72,1.0
572,3428,75,1.0
573,2726,40,1.0
574,1652,290,-1.0
575,102,416,-1.0
576,2511,4,1.0
577,4390,47,1.0
578,2967,416,-1.0
579,2516,0,1.0
580,3543,34,1.0
581,3854,34,1.0
582,168,416,-1.0
583,2542,329,-1.0
584,130,220,-1.0
585,2666,37,1.0
586,2168,72,1.0
587,3311,0,1.0
588,609,416,-1.0
589,1892,116,-1.0
590,2516,4,1.0
591,4609,216,1.0
592,1141,82,-1.0
593,1748,65,1.0
594,1928,72,1.0
595,3007,391,-1.0
596,2232,32,1.0
597,2042,72,1.0
598,454,416,-1.0
599,4521,23,1.0
600,4581,399,1.0
601,704,82,-1.0
602,3689,25,1.0
603,588,220,-1.0
604,1060,344,-1.0
605,97,43,1.0
606,4417,386,-1.0
607,4253,32,1.0
608,1497,416,-1.0
609,1298,344,-1.0
610,4568,97,1.0
611,765,220,-1.0
612,2406,4,1.0
613,827,416,-1.0
614,2214,4,1.0
615,3718,39,1.0
616,4238,82,-1.0
617,4577,117,-1.0
618,4334,137,-1.0
619,873,82,-1.0
620,3576,0,1.0
621,4095,39,1.0
622,4008,73,1.0
623,2311,391,-1.0
624,1493,344,-1.0
625,4588,315,1.0
626,2277,76,1.0
627,4453,107,1.0
628,383,43,1.0
629,2916,220,-1.0
630,4321,4,1.0
631,2687,351,-1.0
632,4217,137,-1.0
633,4379,10,1.0
634,4574,317,-1.0
635,2665,103,-1.0
636,18,22,-1.0
637,586,329,-1.0
638,4133,416,-1.0
639,3445,72,1.0
640,2568,344,-1.0
641,3832,3,1.0
642,3028,74,1.0
643,278,416,-1.0
644,3328,0,1.0
645,2123,72,1.0
646,1236,329,-1.0
647,2361,73,1.0
648,4372,82,-1.0
649,829,116,-1.0
650,4407,344,-1.0
651,2278,72,1.0
652,1003,30,1.0
653,4628,448,1.0
654,4486,396,-1.0
655,374,344,-1.0
656,1013,344,-1.0
657,1116,30,1.0
658,4478,229,1.0
659,1914,72,1.0
660,2909,344,-1.0
661,1048,344,-1.0
662,3838,72,1.0
663,3262,391,-1.0
664,3726,38,1.0
665,1218,344,-1.0
666,4568,432,1.0
667,1994,4,1.0
668,474,344,-1.0
669,1041,416,-1.0
670,1243,220,-1.0
671,1153,398,-1.0
672,4293,82,-1.0
673,4004,230,-1.0
674,3836,38,1.0
675,3363,329,-1.0
676,515,30,1.0
677,4609,231,1.0
678,4236,72,1.0
679,2687,116,-1.0
680,4211,329,-1.0
681,1683,0,1.0
682,4550,11,1.0
683,2139,32,1.0
684,4247,391,-1.0
685,760,82,-1.0
686,4456,375,-1.0
687,2630,82,-1.0
688,405,30,1.0
689,1261,43,1.0
690,4162,329,-1.0
691,14,277,-1.0
692,2889,344,-1.0
693,82,344,-1.0
694,4083,35,1.0
695,1411,344,-1.0
696,2687,47,1.0
697,4359,219,-1.0
698,2105,33,1.0
699,165,344,-1.0
700,2223,229,-1.0
701,880,220,-1.0
702,2567,0,1.0
703,3058,329,-1.0
704,1020,416,-1.0
705,2774,416,-1.0
706,3593,416,-1.0
707,496,416,-1.0
708,3656,4,1.0
709,2495,32,1.0
710,2842,72,1.0
711,3065,72,1.0
712,359,30,1.0
713,2676,168,1.0
714,1809,41,1.0
715,2402,72,1.0
716,3090,38,1.0
717,4076,220,-1.0
718,710,416,-1.0
719,4196,74,1.0
720,1122,53,1.0
721,1278,416,-1.0
722,451,43,1.0
723,92,220,-1.0
724,810,416,-1.0
725,191,82,-1.0
726,3932,72,1.0
727,2418,72,1.0
728,1050,344,-1.0
729,1840,35,1.0
730,2596,329,-1.0
731,3381,74,1.0
732,4455,181,-1.0
733,4374,220,-1.0
734,4618,301,1.0
735,3023,344,-1.0
736,4293,416,-1.0
737,1270,416,-1.0
738,793,30,1.0
739,1230,344,-1.0
740,4151,35,1.0
741,1971,36,1.0
742,2666,77,1.0
743,3614,72,1.0
744,4121,74,1.0
745,2876,31,1.0
746,3361,329,-1.0
747,4589,251,1.0
748,3234,82,-1.0
749,2958,0,1.0
750,3055,416,-1.0
751,4451,237,1.0
752,918,116,-1.0
753,1125,30,1.0
754,2487,72,1.0
755,793,416,-1.0
756,3005,416,-1.0
757,2673,157,1.0
758,4173,220,-1.0
759,1267,82,-1.0
760,4604,255,1.0
761,726,43,1.0
762,4618,285,1.0
763,10,230,-1.0
764,604,344,-1.0
765,2207,72,1.0
766,4208,39,1.0
767,2878,72,1.0
768,3804,72,1.0
769,3988,137,-1.0
770,3162,220,-1.0
771,1712,137,-1.0
772,22,190,-1.0
773,4081,31,1.0
774,1561,416,-1.0
775,1393,30,1.0
776,1580,219,-1.0
777,2962,391,-1.0
778,2024,416,-1.0
779,407,416,-1.0
780,276,416,-1.0
781,436,344,-1.0
782,1226,416,-1.0
783,4634,316,1.0
784,4214,127,-1.0
785,3054,391,-1.0
786,1809,73,1.0
787,4590,256,1.0
788,4525,223,1.0
789,2915,416,-1.0
790,3349,72,1.0
791,4509,216,1.0
792,4554,240,1.0
793,1565,230,-1.0
794,4454,219,-1.0
795,110,344,-1.0
796,215,416,-1.0
797,1110,30,1.0
798,71,416,-1.0
799,1809,77,1.0
800,1248,220,-1.0
801,2,3,1.0
802,1778,205,-1.0
803,2687,275,-1.0
804,1620,34,-1.0
805,3107,416,-1.0
806,4486,276,-1.0
807,4619,276,-1.0
808,4354,391,-1.0
809,1767,156,-1.0
810,3598,2,1.0
811,2382,32,1.0
812,1309,344,-1.0
813,2421,1,1.0
814,4372,47,-1.0
815,224,329,-1.0
816,1396,344,-1.0
817,1618,247,-1.0
818,971,416,-1.0
819,932,10,1.0
820,2900,220,-1.0
821,4480,268,1.0
822,3048,329,-1.0
823,3263,205,-1.0
824,2046,73,1.0
825,1662,344,-1.0
826,151,416,-1.0
827,3229,2,1.0
828,4618,303,1.0
829,728,30,1.0
830,1473,220,-1.0
831,4382,386,-1.0
832,134,344,-1.0
833,2665,168,-1.0
834,606,416,-1.0
835,3548,0,1.0
836,3870,33,1.0
837,1850,38,1.0
838,2548,36,1.0
839,4291,416,-1.0
840,4262,77,1.0
841,4278,73,1.0
842,322,344,-1.0
843,3094,73,1.0
844,2408,35,1.0
845,1414,416,-1.0
846,4337,73,1.0
847,1754,205,-1.0
848,1640,117,-1.0
849,3721,329,-1.0
850,804,344,-1.0
851,4223,39,1.0
852,3721,41,-1.0
853,4614,222,1.0
854,2672,45,-1.0
855,4291,77,1.0
856,844,329,-1.0
857,4450,24,1.0
858,1630,220,-1.0
859,3304,72,1.0
860,4444,55,-1.0
861,160,416,-1.0
862,4460,141,1.0
863,3493,416,-1.0
864,426,344,-1.0
865,4432,137,-1.0
866,1037,416,-1.0
867,3242,1,1.0
868,2804,391,-1.0
869,3732,386,-1.0
870,1507,30,1.0
871,1722,72,1.0
872,1073,416,-1.0
873,248,34,-1.0
874,3297,32,1.0
875,3924,416,-1.0
876,2995,344,-1.0
877,4024,38,1.0
878,657,30,1.0
879,2665,116,-1.0
880,4191,33,1.0
881,3688,188,1.0
882,4540,380,1.0
883,21,277,-1.0
884,943,344,-1.0
885,527,30,1.0
886,1345,416,-1.0
887,2677,37,1.0
888,3272,32,1.0
889,2257,36,1.0
890,1853,416,-1.0
891,1253,416,-1.0
892,2509,72,1.0
893,2771,72,1.0
894,1122,116,-1.0
895,3178,82,-1.0
896,3207,3,1.0
897,4387,211,-1.0
898,1315,30,1.0
899,1748,98,1.0
900,2713,4,1.0
901,1752,29,1.0
902,2182,40,1.0
903,1373,344,-1.0
904,503,220,-1.0
905,562,43,1.0
906,1310,416,-1.0
907,4590,254,1.0
908,4574,230,-1.0
909,2402,416,-1.0
910,2102,0,1.0
911,190,116,-1.0
912,1618,211,-1.0
913,4540,98,1.0
914,4294,0,1.0
915,4111,32,1.0
916,3664,329,-1.0
917,1442,30,1.0
918,603,220,-1.0
919,3741,73,1.0
920,285,46,1.0
921,2113,34,1.0
922,2215,1,1.0
923,297,43,1.0
924,4574,333,-1.0
925,3033,391,-1.0
926,4037,3,1.0
927,3639,40,1.0
928,703,416,-1.0
929,3118,4,1.0
930,1258,416,-1.0
931,3690,344,-1.0
932,3936,416,-1.0
933,2121,329,-1.0
934,3844,4,1.0
935,978,30,1.0
936,2684,247,-1.0
937,2469,73,1.0
938,2983,242,-1.0
939,4430,416,-1.0
940,4440,137,-1.0
941,508,30,1.0
942,2497,74,1.0
943,4194,220,-1.0
944,4484,291,1.0
945,1382,416,-1.0
946,3149,2,1.0
947,4603,272,1.0
948,3982,344,-1.0
949,12,190,-1.0
950,3698,4,1.0
951,2821,72,1.0
952,945,43,1.0
953,2187,72,1.0
954,4405,49,1.0
955,2665,91,-1.0
956,2665,324,-1.0
957,172,416,-1.0
958,3302,391,-1.0
959,1984,3,1.0
960,3108,137,-1.0
961,3680,74,1.0
962,540,344,-1.0
963,339,344,-1.0
964,763,416,-1.0
965,4327,4,1.0
966,2570,72,1.0
967,1233,30,1.0
968,4609,223,1.0
969,4157,220,-1.0
970,990,416,-1.0
971,4509,228,1.0
972,4249,76,1.0
973,4574,168,-1.0
974,784,416,-1.0
975,200,416,-1.0
976,4574,436,-1.0
977,2154,73,1.0
978,4432,391,-1.0
979,610,416,-1.0
980,4002,220,-1.0
981,3760,73,1.0
982,4237,329,-1.0
983,2300,137,-1.0
984,1237,220,-1.0
985,2559,111,1.0
986,575,43,1.0
987,2299,72,1.0
988,1071,344,-1.0
989,2178,39,1.0
990,2127,116,-1.0
991,4029,116,-1.0
992,1490,416,-1.0
993,16,230,-1.0
994,1796,220,-1.0
995,4481,242,1.0
996,3690,416,-1.0
997,4608,216,1.0
998,3183,72,1.0
999,1989,0,1.0
1000,12,230,-1.0
1001,3400,2,1.0
1002,4578,286,1.0
1003,4511,444,-1.0
1004,202,344,-1.0
1005,3606,2,1.0
1006,640,82,-1.0
1007,252,30,1.0
1008,1955,137,-1.0
1009,3018,34,1.0
1010,2356,416,-1.0
1011,3596,391,-1.0
1012,1650,386,-1.0
1013,3645,72,1.0
1014,4485,245,1.0
1015,2847,4,1.0
1016,3353,72,1.0
1017,1367,344,-1.0
1018,1326,416,-1.0
1019,3655,116,-1.0
1020,4498,0,1.0
1021,3960,329,-1.0
1022,3157,329,-1.0
1023,4083,39,1.0
1024,1551,416,-1.0
1025,2671,153,1.0
1026,3670,137,-1.0
1027,2999,416,-1.0
1028,3374,73,1.0
1029,1041,219,-1.0
1030,4619,279,-1.0
1031,4578,300,1.0
1032,1513,344,-1.0
1033,2562,72,1.0
1034,403,344,-1.0
1035,448,416,-1.0
1036,1224,220,-1.0
1037,4490,275,1.0
1038,3670,74,1.0
1039,3787,32,1.0
1040,852,344,-1.0
1041,3917,344,-1.0
1042,4565,108,1.0
1043,2584,137,-1.0
1044,1850,40,1.0
1045,1659,329,-1.0
1046,3803,74,1.0
1047,2989,33,1.0
1048,3048,4,1.0
1049,1838,72,1.0
1050,949,416,-1.0
1051,4214,242,-1.0
1052,1501,220,-1.0
1053,3486,32,1.0
1054,1860,38,1.0
1055,142,43,1.0
1056,2921,416,-1.0
1057,1586,30,1.0
1058,1327,220,-1.0
1059,1013,329,-1.0
1060,1660,41,-1.0
1061,4486,139,-1.0
1062,2520,38,1.0
1063,131,211,-1.0
1064,500,416,-1.0
1065,2406,38,1.0
1066,4423,220,-1.0
1067,3613,32,1.0
1068,774,416,-1.0
1069,80,51,1.0
1070,3015,77,1.0
1071,4176,220,-1.0
1072,3372,4,1.0
1073,2679,180,1.0
1074,4359,137,-1.0
1075,4590,218,1.0
1076,3915,74,1.0
1077,4509,231,1.0
1078,2534,32,1.0
1079,3721,391,-1.0
1080,4439,219,-1.0
1081,2683,73,1.0
1082,3996,37,1.0
1083,1291,220,-1.0
1084,3634,32,1.0
1085,94,416,-1.0
1086,1838,2,1.0
1087,1660,211,-1.0
1088,1455,30,1.0
1089,2726,74,1.0
1090,3680,344,-1.0
1091,3554,33,1.0
1092,2621,4,1.0
1093,4590,257,1.0
1094,3136,0,1.0
1095,2915,391,-1.0
1096,1044,416,-1.0
1097,4037,75,1.0
1098,1729,344,-1.0
1099,1224,344,-1.0
1100,4374,117,-1.0
1101,3958,39,1.0
1102,2179,35,1.0
1103,428,82,-1.0
1104,1946,2,1.0
1105,1337,220,-1.0
1106,3511,32,1.0
1107,1534,344,-1.0
1108,3089,2,1.0
1109,3505,344,-1.0
1110,2790,32,1.0
1111,2805,72,1.0
1112,4548,189,1.0
1113,3197,72,1.0
1114,4462,344,-1.0
1115,4360,344,-1.0
1116,528,344,-1.0
1117,4082,72,1.0
1118,349,30,1.0
1119,1631,290,-1.0
1120,4427,290,-1.0
1121,457,416,-1.0
1122,3339,74,1.0
1123,738,329,-1.0
1124,117,329,-1.0
1125,4218,37,1.0
1126,21,22,-1.0
1127,4489,275,1.0
1128,2810,38,1.0
1129,4363,219,-1.0
1130,1931,32,1.0
1131,440,30,1.0
1132,647,416,-1.0
1133,3130,72,1.0
1134,3300,0,1.0
1135,2681,65,1.0
1136,1055,220,-1.0
1137,4303,391,-1.0
1138,291,416,-1.0
1139,1704,38,1.0
1140,3467,39,1.0
1141,986,82,-1.0
1142,1239,30,1.0
1143,1311,30,1.0
1144,915,416,-1.0
1145,3533,391,-1.0
1146,3405,220,-1.0
1147,4593,246,1.0
1148,390,43,1.0
1149,4577,137,-1.0
1150,1321,43,1.0
1151,4137,391,-1.0
1152,2300,344,-1.0
1153,4037,40,1.0
1154,1752,24,1.0
1155,476,416,-1.0
1156,2,6,1.0
1157,2064,73,1.0
1158,4486,106,-1.0
1159,3172,416,-1.0
1160,4171,37,1.0
1161,2742,37,1.0
1162,2759,73,1.0
1163,2352,73,1.0
1164,2252,0,1.0
1165,4239,137,-1.0
1166,64,344,-1.0
1167,1126,344,-1.0
1168,1301,82,-1.0
1169,1334,30,1.0
1170,4478,263,1.0
1171,2681,182,1.0
1172,1569,30,1.0
1173,2820,74,1.0
1174,1034,344,-1.0
1175,604,43,1.0
1176,1944,31,1.0
1177,1663,68,1.0
1178,4432,290,-1.0
1179,1241,416,-1.0
1180,984,30,1.0
1181,455,30,1.0
1182,2228,72,1.0
1183,1117,43,1.0
1184,2308,33,1.0
1185,1622,48,1.0
1186,2964,391,-1.0
1187,1777,38,1.0
1188,1026,344,-1.0
1189,3683,220,-1.0
1190,4362,211,-1.0
1191,3191,76,1.0
1192,1760,32,1.0
1193,1432,416,-1.0
1194,4402,117,-1.0
1195,3692,329,-1.0
1196,2014,38,1.0
1197,1040,344,-1.0
1198,3222,72,1.0
1199,5,10,1.0
1200,684,30,1.0
1201,212,82,-1.0
1202,4358,386,-1.0
1203,4585,42,1.0
1204,4484,226,1.0
1205,4177,37,1.0
1206,3255,74,1.0
1207,4451,240,1.0
1208,1350,344,-1.0
1209,3281,416,-1.0
1210,3738,73,1.0
1211,2548,35,1.0
1212,365,220,-1.0
1213,9,12,1.0
1214,2582,0,1.0
1215,1512,416,-1.0
1216,2037,416,-1.0
1217,2659,76,1.0
1218,4618,246,1.0
1219,1609,10,1.0
1220,4372,247,-1.0
