333,291,344,-1.0
334,4355,391,-1.0
335,3025,72,1.0
336,1614,416,-1.0
337,4009,220,-1.0
338,3540,116,-1.0
339,4354,391,-1.0
340,1055,329,-1.0
341,1967,72,1.0
342,1041,428,-1.0
343,10,335,-1.0
344,2855,416,-1.0
345,26,19,1.0
346,1758,137,-1.0
347,2450,38,1.0
348,139,344,-1.0
349,441,43,1.0
350,4478,235,1.0
351,1082,300,-1.0
352,43,153,-1.0
353,1031,43,1.0
354,4586,315,1.0
355,1456,56,1.0
356,1576,386,-1.0
357,904,220,-1.0
358,4476,107,1.0
359,1837,32,1.0
360,1133,30,1.0
361,4341,38,1.0
362,1976,1,1.0
363,3178,391,-1.0
364,2514,2,1.0
365,2955,391,-1.0
366,734,290,-1.0
367,610,137,-1.0
368,200,344,-1.0
369,1167,220,-1.0
370,656,391,-1.0
371,1925,82,-1.0
372,1597,137,-1.0
373,1594,43,1.0
374,1523,416,-1.0
375,408,290,-1.0
376,1421,219,-1.0
377,1246,344,-1.0
378,26,22,1.0
379,3904,4,1.0
380,811,137,-1.0
381,4241,74,1.0
382,4475,72,1.0
383,1743,99,-1.0
384,763,247,-1.0
385,634,137,-1.0
386,3412,329,-1.0
387,2753,344,-1.0
388,21,230,-1.0
389,1427,43,1.0
390,2242,72,1.0
391,3005,219,-1.0
392,1695,238,-1.0
393,2568,74,1.0
394,856,43,1.0
395,1748,102,1.0
396,2339,0,1.0
397,4367,116,-1.0
398,4363,300,-1.0
399,2585,76,1.0
400,1304,82,-1.0
401,4571,221,1.0
402,2161,116,-1.0
403,180,116,-1.0
404,3746,72,1.0
405,2782,344,-1.0
406,1274,55,1.0
407,1372,43,1.0
408,3273,329,-1.0
409,552,43,1.0
410,1096,43,1.0
411,248,41,-1.0
412,916,30,1.0
413,4402,300,-1.0
414,3219,72,1.0
415,4252,36,1.0
416,1643,329,-1.0
417,1504,137,-1.0
418,371,219,-1.0
419,2521,74,1.0
420,2334,35,1.0
421,2411,2,1.0
422,4610,224,1.0
423,1447,30,1.0
424,3704,37,1.0
425,900,137,-1.0
426,4275,40,1.0
427,4277,74,1.0
428,4220,3,1.0
429,804,344,-1.0
430,2066,72,1.0
431,2498,38,1.0
432,2680,242,-1.0
433,613,34,-1.0
434,19,231,-1.0
435,3201,219,-1.0
436,4478,227,1.0
437,1732,72,1.0
438,2881,74,1.0
439,4537,340,1.0
440,1970,32,1.0
441,227,45,1.0
442,2641,40,1.0
443,2385,2,1.0
444,1748,98,1.0
445,2856,220,-1.0
446,2181,0,1.0
447,2684,177,-1.0
448,3675,32,1.0
449,2849,73,1.0
450,575,137,-1.0
451,3179,74,1.0
452,1543,219,-1.0
453,968,137,-1.0
454,1107,153,-1.0
455,4319,32,1.0
456,1251,329,-1.0
457,4479,244,1.0
458,4411,247,-1.0
459,2199,73,1.0
460,4362,386,-1.0
461,202,300,-1.0
462,12,278,-1.0
463,2014,32,1.0
464,1317,300,-1.0
465,4495,53,1.0
466,2374,32,1.0
467,331,211,-1.0
468,182,329,-1.0
469,2659,129,1.0
470,395,329,-1.0
471,1567,30,1.0
472,2891,33,1.0
473,2342,32,1.0
474,4559,411,1.0
475,886,300,-1.0
476,1178,416,-1.0
477,4247,220,-1.0
478,640,30,1.0
479,1044,137,-1.0
480,245,416,-1.0
481,1619,30,1.0
482,2997,82,-1.0
483,9,210,-1.0
484,1052,220,-1.0
485,3786,72,1.0
486,1986,72,1.0
487,3778,32,1.0
488,3830,391,-1.0
489,1455,220,-1.0
490,3904,73,1.0
491,1502,416,-1.0
492,3787,76,1.0
493,3821,416,-1.0
494,3776,72,1.0
495,900,30,1.0
496,4200,32,1.0
497,3908,0,1.0
498,3787,2,1.0
499,4486,98,-1.0
500,1010,30,1.0
501,4261,72,1.0
502,4619,388,-1.0
503,4571,42,1.0
504,2260,73,1.0
505,2963,72,1.0
506,4173,74,1.0
507,4455,52,-1.0
508,1657,53,1.0
509,4322,0,1.0
510,4369,52,1.0
511,2264,37,1.0
512,3013,344,-1.0
513,844,416,-1.0
514,1609,10,1.0
515,4401,48,1.0
516,2182,35,1.0
517,2202,0,1.0
518,130,247,-1.0
519,1140,82,-1.0
520,1297,30,1.0
521,1365,43,1.0
522,4231,37,1.0
523,4456,52,-1.0
524,75,211,-1.0
525,1192,43,1.0
526,2466,38,1.0
527,1030,416,-1.0
528,828,220,-1.0
529,1199,82,-1.0
530,3431,72,1.0
531,539,30,1.0
532,3852,38,1.0
533,268,220,-1.0
534,210,344,-1.0
535,745,22,-1.0
536,3787,35,1.0
537,4603,239,1.0
538,3452,72,1.0
539,357,137,-1.0
540,2665,384,-1.0
541,2218,72,1.0
542,2068,40,1.0
543,536,416,-1.0
544,3060,74,1.0
545,1450,416,-1.0
546,212,30,1.0
547,1159,416,-1.0
548,2173,75,1.0
549,4315,220,-1.0
550,1216,43,1.0
551,3312,329,-1.0
552,867,43,1.0
553,104,82,-1.0
554,1535,46,1.0
555,530,30,1.0
556,3750,33,1.0
557,4216,4,1.0
558,2993,32,1.0
559,4478,217,1.0
560,4123,290,-1.0
561,3707,82,-1.0
562,1114,300,-1.0
563,1471,416,-1.0
564,1485,30,1.0
565,2579,31,1.0
566,2597,1,1.0
567,4127,72,1.0
568,3904,0,1.0
569,632,30,1.0
570,3380,391,-1.0
571,2912,74,1.0
572,4004,328,-1.0
573,2117,0,1.0
574,1776,219,-1.0
575,1659,137,-1.0
576,689,30,1.0
577,3904,35,1.0
578,4260,416,-1.0
579,1617,329,-1.0
580,3421,416,-1.0
581,256,43,1.0
582,3206,116,-1.0
583,674,30,1.0
584,4611,220,1.0
585,2415,0,1.0
586,1075,391,-1.0
587,1409,30,1.0
588,1073,137,-1.0
589,1140,30,1.0
590,767,30,1.0
591,3818,1,1.0
592,4293,82,-1.0
593,3766,33,1.0
594,1339,344,-1.0
595,453,290,-1.0
596,1629,391,-1.0
597,4608,236,1.0
598,2624,73,1.0
599,3087,137,-1.0
600,1379,220,-1.0
601,4396,247,-1.0
602,2452,31,1.0
603,3876,74,1.0
604,325,220,-1.0
605,1645,11,1.0
606,1206,329,-1.0
607,3498,73,1.0
608,2169,72,1.0
609,795,220,-1.0
610,918,230,-1.0
611,2708,73,1.0
612,2510,35,1.0
613,3525,32,1.0
614,400,300,-1.0
615,52,82,-1.0
616,2687,20,-1.0
617,4034,290,-1.0
618,2309,39,1.0
619,2215,38,1.0
620,532,43,1.0
621,3820,2,1.0
622,3513,220,-1.0
623,4239,137,-1.0
624,3197,33,1.0
625,2626,0,1.0
626,3779,74,1.0
627,4521,23,1.0
628,461,344,-1.0
629,304,247,-1.0
630,980,43,1.0
631,4388,386,-1.0
632,3486,39,1.0
633,4396,416,-1.0
634,2965,391,-1.0
635,1479,344,-1.0
636,2381,72,1.0
637,4291,226,-1.0
638,693,82,-1.0
639,3744,74,1.0
640,3320,35,1.0
641,2680,354,-1.0
642,1460,43,1.0
643,4365,55,-1.0
644,4037,73,1.0
645,3552,39,1.0
646,3430,416,-1.0
647,3904,77,1.0
648,2119,77,1.0
649,2631,72,1.0
650,3395,38,1.0
651,3023,344,-1.0
652,1060,220,-1.0
653,2909,386,-1.0
654,1767,12,-1.0
655,1919,35,1.0
656,48,30,1.0
657,3964,73,1.0
658,2483,260,-1.0
659,1621,30,1.0
660,3250,40,1.0
661,4483,11,1.0
662,2898,72,1.0
663,25,416,-1.0
664,2665,372,-1.0
665,3164,290,-1.0
666,4609,262,1.0
667,1746,3,1.0
668,3996,72,1.0
669,2637,103,-1.0
670,3726,1,1.0
671,2407,72,1.0
672,1301,344,-1.0
673,2075,416,-1.0
674,3391,344,-1.0
675,2244,3,1.0
676,1721,72,1.0
677,525,43,1.0
678,1781,2,1.0
679,4486,141,-1.0
680,3905,0,1.0
681,221,391,-1.0
682,55,344,-1.0
683,2147,0,1.0
684,871,290,-1.0
685,4267,220,-1.0
686,2874,72,1.0
687,4452,230,1.0
688,1323,137,-1.0
689,508,416,-1.0
690,3357,386,-1.0
691,4280,40,1.0
692,1526,30,1.0
693,1883,77,1.0
694,2158,32,1.0
695,12,190,-1.0
696,628,30,1.0
697,4386,52,1.0
698,1334,344,-1.0
699,1047,30,1.0
700,1573,344,-1.0
701,3127,32,1.0
702,2823,416,-1.0
703,3473,74,1.0
704,1086,30,1.0
705,1109,416,-1.0
706,4217,137,-1.0
707,803,300,-1.0
708,4106,76,1.0
709,4547,370,1.0
710,1820,72,1.0
711,1539,49,1.0
712,2607,391,-1.0
713,2200,4,1.0
714,2770,72,1.0
715,312,247,-1.0
716,2065,32,1.0
717,147,30,1.0
718,3938,74,1.0
719,3672,33,1.0
720,885,137,-1.0
721,509,45,1.0
722,1574,10,1.0
723,4428,418,-1.0
724,4478,233,1.0
725,2715,0,1.0
726,1323,416,-1.0
727,1616,416,-1.0
728,1859,344,-1.0
729,3872,39,1.0
730,460,211,-1.0
731,1919,32,1.0
732,3589,2,1.0
733,4611,225,1.0
734,2726,35,1.0
735,2575,72,1.0
736,3871,4,1.0
737,3419,74,1.0
738,2215,3,1.0
739,3652,4,1.0
740,4442,52,1.0
741,2160,4,1.0
742,2548,34,1.0
743,1035,43,1.0
744,3937,109,1.0
745,700,43,1.0
746,4267,219,-1.0
747,2914,74,1.0
748,4206,82,-1.0
749,1208,30,1.0
750,3211,76,1.0
751,4359,300,-1.0
752,2609,416,-1.0
753,335,247,-1.0
754,1482,416,-1.0
755,2706,76,1.0
756,4635,229,-1.0
757,1808,0,1.0
758,4073,4,1.0
759,1247,30,1.0
760,1285,46,1.0
761,1882,38,1.0
762,3900,34,1.0
763,2807,2,1.0
764,4589,221,1.0
765,1449,344,-1.0
766,4007,2,1.0
767,1417,219,-1.0
768,944,30,1.0
769,463,137,-1.0
770,60,137,-1.0
771,2718,2,1.0
772,1992,38,1.0
773,483,344,-1.0
774,4223,39,1.0
775,3740,73,1.0
776,110,220,-1.0
777,2267,2,1.0
778,4278,40,1.0
779,1315,30,1.0
780,3712,73,1.0
781,1642,43,1.0
782,1349,329,-1.0
783,924,137,-1.0
784,498,416,-1.0
785,2539,290,-1.0
786,2982,91,-1.0
787,1062,391,-1.0
788,2686,10,1.0
789,4161,77,1.0
790,2771,73,1.0
791,1754,210,-1.0
792,321,82,-1.0
793,1594,137,-1.0
794,4282,39,1.0
795,4416,177,-1.0
796,4619,10,-1.0
797,80,51,1.0
798,906,219,-1.0
799,1954,38,1.0
800,735,137,-1.0
801,1213,344,-1.0
802,2541,73,1.0
803,2415,32,1.0
804,606,30,1.0
805,1763,76,1.0
806,2908,219,-1.0
807,4105,3,1.0
808,2358,386,-1.0
809,3996,38,1.0
810,133,30,1.0
811,4259,290,-1.0
812,4611,241,1.0
813,3487,416,-1.0
814,4486,253,-1.0
815,206,43,1.0
816,4611,216,1.0
817,1354,391,-1.0
818,3534,2,1.0
819,626,300,-1.0
820,2275,38,1.0
821,1837,4,1.0
822,650,290,-1.0
823,2669,0,1.0
824,2022,73,1.0
825,4233,39,1.0
826,363,247,-1.0
827,3836,72,1.0
828,1350,247,-1.0
829,1963,2,1.0
830,479,300,-1.0
831,2334,74,1.0
832,3787,77,1.0
833,304,220,-1.0
834,3961,82,-1.0
835,77,290,-1.0
836,2764,72,1.0
837,3009,416,-1.0
838,2991,344,-1.0
839,3045,416,-1.0
840,4543,108,1.0
841,1152,82,-1.0
842,735,416,-1.0
843,780,30,1.0
844,1222,416,-1.0
845,2817,416,-1.0
846,4451,228,1.0
847,1066,416,-1.0
848,946,344,-1.0
849,3814,73,1.0
850,4237,74,1.0
851,3468,32,1.0
852,259,49,1.0
853,4484,299,1.0
854,1371,82,-1.0
855,4211,219,-1.0
856,810,30,1.0
857,4600,221,1.0
858,12,8,-1.0
859,2645,35,1.0
860,1541,30,1.0
861,103,30,1.0
862,4297,137,-1.0
863,4233,74,1.0
864,1039,416,-1.0
865,799,30,1.0
866,3707,137,-1.0
867,2649,33,1.0
868,3913,82,-1.0
869,3328,33,1.0
870,1866,73,1.0
871,1058,82,-1.0
872,1843,35,1.0
873,477,82,-1.0
874,3597,41,1.0
875,1579,247,-1.0
876,3939,74,1.0
877,1063,43,1.0
878,2840,0,1.0
879,672,30,1.0
880,3976,74,1.0
881,1369,82,-1.0
882,1369,30,1.0
883,931,82,-1.0
884,2629,77,1.0
885,174,82,-1.0
886,4428,329,-1.0
887,4478,232,1.0
888,2899,220,-1.0
889,4410,34,-1.0
890,2407,3,1.0
891,2906,74,1.0
892,53,391,-1.0
893,3099,391,-1.0
894,1744,104,-1.0
895,38,99,-1.0
896,3691,73,1.0
897,84,220,-1.0
898,204,344,-1.0
899,1823,4,1.0
900,3404,72,1.0
901,245,391,-1.0
902,4027,82,-1.0
903,3977,74,1.0
904,4585,335,-1.0
905,1938,72,1.0
906,4387,177,-1.0
907,43,117,-1.0
908,4043,3,1.0
909,804,220,-1.0
910,2085,72,1.0
911,567,30,1.0
912,539,344,-1.0
913,1589,300,-1.0
914,3413,74,1.0
915,826,30,1.0
916,2608,4,1.0
917,2485,72,1.0
918,1839,4,1.0
919,3597,31,1.0
920,1024,137,-1.0
921,180,104,-1.0
922,4278,73,1.0
923,331,391,-1.0
924,774,82,-1.0
925,2665,74,-1.0
926,4402,153,-1.0
927,1850,39,1.0
928,4153,290,-1.0
929,3588,391,-1.0
930,808,300,-1.0
931,1556,391,-1.0
932,2066,73,1.0
933,1476,220,-1.0
934,4259,137,-1.0
935,4455,202,1.0
936,4604,241,1.0
937,556,30,1.0
938,4555,410,1.0
939,1883,31,1.0
940,3432,391,-1.0
941,495,137,-1.0
942,1162,137,-1.0
943,3617,31,1.0
944,4183,41,1.0
945,71,344,-1.0
946,476,290,-1.0
947,1605,43,1.0
948,299,329,-1.0
949,4608,238,1.0
950,3546,4,1.0
951,452,344,-1.0
952,4577,41,-1.0
953,356,211,-1.0
954,4147,74,1.0
955,3200,1,1.0
956,371,344,-1.0
957,845,43,1.0
958,4431,30,1.0
959,559,55,1.0
960,3666,109,1.0
961,3772,74,1.0
962,2498,1,1.0
963,4223,3,1.0
964,131,117,-1.0
965,3681,386,-1.0
966,1735,416,-1.0
967,2950,73,1.0
968,1019,344,-1.0
969,4515,210,1.0
970,3592,32,1.0
971,4619,317,-1.0
972,3007,74,1.0
973,2624,32,1.0
974,379,344,-1.0
975,2680,181,1.0
976,1216,416,-1.0
977,201,30,1.0
978,4059,1,1.0
979,4141,416,-1.0
980,3210,72,1.0
981,2480,238,-1.0
982,1650,247,-1.0
983,548,344,-1.0
984,4467,141,1.0
985,2489,2,1.0
986,1173,82,-1.0
987,3698,74,1.0
988,3453,3,1.0
989,3036,36,1.0
990,999,45,1.0
991,4592,246,1.0
992,2961,74,1.0
993,4348,47,-1.0
994,2753,219,-1.0
995,2856,219,-1.0
996,1020,137,-1.0
997,3096,391,-1.0
998,4410,219,-1.0
999,459,416,-1.0
1000,4116,391,-1.0
1001,3936,416,-1.0
1002,4456,153,-1.0
1003,2662,133,1.0
1004,429,82,-1.0
1005,1608,344,-1.0
1006,1172,391,-1.0
1007,4272,4,1.0
1008,3644,72,1.0
1009,1913,40,1.0
1010,2456,2,1.0
1011,301,137,-1.0
1012,1913,72,1.0
1013,3254,416,-1.0
1014,3995,0,1.0
1015,28,38,1.0
1016,1712,219,-1.0
1017,2847,37,1.0
1018,3418,33,1.0
1019,1640,329,-1.0
1020,3836,37,1.0
1021,2945,3,1.0
1022,86,82,-1.0
1023,4454,108,-1.0
1024,2049,72,1.0
1025,3046,416,-1.0
1026,1055,137,-1.0
1027,1290,30,1.0
1028,3242,4,1.0
1029,3393,38,1.0
1030,3159,116,-1.0
1031,4443,22,1.0
1032,2334,41,1.0
1033,3250,35,1.0
1034,4359,41,-1.0
1035,1111,137,-1.0
1036,940,220,-1.0
1037,3721,108,-1.0
1038,2399,73,1.0
1039,4572,386,-1.0
1040,3059,0,1.0
1041,2237,73,1.0
1042,507,416,-1.0
1043,1405,30,1.0
1044,1586,30,1.0
1045,3597,72,1.0
1046,2591,91,-1.0
1047,4459,141,1.0
1048,3805,40,1.0
1049,3639,74,1.0
1050,4574,227,-1.0
1051,741,30,1.0
1052,2983,369,-1.0
1053,1737,78,1.0
1054,16,231,-1.0
1055,3691,32,1.0
1056,3168,344,-1.0
1057,455,30,1.0
1058,2564,72,1.0
1059,4405,49,1.0
1060,1096,329,-1.0
1061,218,137,-1.0
1062,465,220,-1.0
1063,368,220,-1.0
1064,161,219,-1.0
1065,1646,82,-1.0
1066,3804,72,1.0
1067,737,220,-1.0
1068,2280,72,1.0
1069,3878,33,1.0
1070,149,30,1.0
1071,4485,217,1.0
1072,4444,344,-1.0
1073,1404,344,-1.0
1074,3160,72,1.0
1075,4455,344,-1.0
1076,876,329,-1.0
1077,1889,33,1.0
1078,1897,73,1.0
1079,347,30,1.0
1080,3749,72,1.0
1081,4379,132,-1.0
1082,4363,177,-1.0
1083,3245,32,1.0
1084,11,278,-1.0
1085,2214,77,1.0
1086,1155,43,1.0
1087,4205,3,1.0
1088,2127,192,-1.0
1089,3432,344,-1.0
1090,525,211,-1.0
1091,3879,32,1.0
1092,1772,38,1.0
1093,4379,391,-1.0
1094,4260,72,1.0
1095,2200,37,1.0
1096,3886,40,1.0
1097,1120,43,1.0
1098,1873,32,1.0
1099,319,82,-1.0
1100,1556,219,-1.0
1101,2921,219,-1.0
1102,4558,414,1.0
1103,2826,205,-1.0
1104,2011,329,-1.0
1105,4506,325,1.0
1106,1404,30,1.0
1107,1906,32,1.0
1108,2035,1,1.0
1109,538,11,1.0
1110,1513,344,-1.0
1111,1507,82,-1.0
1112,3528,416,-1.0
1113,3686,103,1.0
1114,4550,11,1.0
1115,325,137,-1.0
1116,2406,2,1.0
1117,4081,74,1.0
1118,3063,72,1.0
1119,3158,391,-1.0
1120,1608,219,-1.0
1121,4567,375,1.0
1122,3095,220,-1.0
1123,3580,416,-1.0
1124,1408,290,-1.0
1125,1185,53,1.0
1126,4291,77,1.0
1127,2674,160,1.0
1128,2877,22,-1.0
1129,3011,76,1.0
1130,2920,444,-1.0
1131,3283,141,-1.0
1132,4379,137,-1.0
1133,1661,10,1.0
1134,1051,220,-1.0
1135,551,137,-1.0
1136,4161,2,1.0
1137,2941,74,1.0
1138,13,335,-1.0
1139,318,82,-1.0
1140,3291,82,-1.0
1141,3636,0,1.0
1142,1240,82,-1.0
1143,3296,2,1.0
1144,2629,1,1.0
1145,775,416,-1.0
1146,1888,72,1.0
1147,976,344,-1.0
1148,4288,74,1.0
1149,3148,205,-1.0
1150,3681,219,-1.0
1151,4537,344,1.0
1152,1909,40,1.0
1153,1132,30,1.0
1154,491,137,-1.0
1155,583,82,-1.0
1156,2056,0,1.0
1157,4223,40,1.0
1158,3650,72,1.0
1159,482,30,1.0
1160,2680,104,-1.0
1161,375,219,-1.0
1162,2666,2,1.0
1163,2846,31,1.0
1164,760,344,-1.0
1165,3651,72,1.0
1166,994,220,-1.0
1167,3043,0,1.0
1168,8,22,-1.0
1169,4355,154,-1.0
1170,2708,39,1.0
1171,1122,116,-1.0
1172,4382,290,-1.0
1173,604,416,-1.0
1174,3949,344,-1.0
1175,4619,241,-1.0
1176,1837,33,1.0
1177,979,344,-1.0
1178,3491,220,-1.0
1179,3293,74,1.0
1180,478,43,1.0
1181,3934,38,1.0
1182,3369,137,-1.0
1183,4024,73,1.0
1184,1195,30,1.0
1185,2233,72,1.0
1186,4618,294,1.0
1187,3215,74,1.0
1188,1859,391,-1.0
1189,3143,39,1.0
1190,3716,74,1.0
1191,1341,416,-1.0
1192,502,344,-1.0
1193,142,247,-1.0
1194,1396,30,1.0
1195,1735,391,-1.0
1196,1637,277,-1.0
1197,2441,416,-1.0
1198,3213,72,1.0
1199,4486,243,-1.0
1200,3033,74,1.0
1201,3858,386,-1.0
1202,3831,1,1.0
1203,328,30,1.0
1204,3950,72,1.0
1205,3000,137,-1.0
1206,3415,34,1.0
1207,3656,72,1.0
1208,4508,241,1.0
1209,3041,416,-1.0
1210,1456,45,1.0
1211,756,220,-1.0
1212,273,43,1.0
1213,32,47,-1.0
1214,2214,32,1.0
1215,1138,211,-1.0
1216,3218,72,1.0
1217,4083,39,1.0
1218,4488,311,1.0
1219,2176,73,1.0
1220,2665,285,-1.0
1221,4582,116,-1.0
1222,3854,34,1.0
1223,46,30,1.0
